"time","space","u","f"
0.02,0.64,0.00038165887014268354,-2.6165212060824777e-7
0.02,0.65,0.0003693035897475751,-1.5262033060399784e-7
0.02,0.66,0.0003571630173226701,-8.764248237508099e-8
0.02,0.67,0.00034520923873389346,-4.954856703576886e-8
0.02,0.68,0.00033344225398124536,-2.7577930799190318e-8
0.02,0.6900000000000001,0.0003218620630647259,-1.5111459305148185e-8
0.02,0.7000000000000001,0.0003104686659843348,-8.152020919167311e-9
0.02,0.71,0.0002992297972603525,-4.3295057233964175e-9
0.02,0.72,0.000288113978719085,-2.2637345938152246e-9
0.02,0.73,0.0002771212103605328,-1.1652707933882338e-9
0.02,0.74,0.0002662514921846961,-5.905305805390258e-10
0.02,0.75,0.00025550482419157484,-2.9462671654118027e-10
0.02,0.76,0.000244854524503721,-1.4471585275253002e-10
0.02,0.77,0.00023427433014215637,-6.998007863801997e-11
0.02,0.78,0.0002237642411068804,-3.3315569576774483e-11
0.02,0.79,0.0002133242573978932,-1.5614743720509504e-11
0.02,0.8,0.0002029543790151948,-7.20506407932231e-12
0.02,0.81,0.0001926361121495561,-3.2730848403542117e-12
0.02,0.8200000000000001,0.00018235116197520403,-1.4638449695676381e-12
0.02,0.8300000000000001,0.00017209952849213828,-6.445476220402604e-13
0.02,0.84,0.00016188121170035912,-2.794112871104604e-13
0.02,0.85,0.00015169621159986628,-1.1925450368766161e-13
0.02,0.86,0.00014153377951802354,-5.01154491280929e-14
0.02,0.87,0.0001313832471664521,-2.0738599190211626e-14
0.02,0.88,0.0001212446145451519,-8.452438571806197e-15
0.02,0.89,0.0001111178816541229,-3.3941860070927162e-15
0.02,0.9,0.00010100304849336507,-1.3437869946266225e-15
0.02,0.91,0.00009089530568103047,-5.251735315010193e-16
0.02,0.92,0.00008078986723753301,-2.0306520579252138e-16
0.02,0.93,0.00007068673316287279,-7.800073526518576e-17
0.02,0.9400000000000001,0.000060585903457049776,-2.99767298253829e-17
0.02,0.9500000000000001,0.000050487378120063986,-1.1662682698283315e-17
0.02,0.96,0.00004038998330861537,-4.67491394571808e-18
0.02,0.97,0.000030292548090884487,-1.973719536551842e-18
0.02,0.98,0.000020195072466871637,-8.955464883436667e-19
0.02,0.99,0.000010097556436576827,-4.4039635627889515e-19
0.02,1.,4.568650932529448e-20,-2.3275026022934535e-19
0.03,0.,7.708417237850539e-20,-2.971146953702624e-6
0.03,0.01,0.000046021854857019914,-4.710931023203621e-6
0.03,0.02,0.00009204479879625072,-7.353659334467227e-6
0.03,0.03,0.0001380688318176925,-0.000011300936043146289
0.03,0.04,0.00018409395392134526,-0.000017097770210583367
0.03,0.05,0.00023012016510720902,-0.00002546705250130175
0.03,0.06,0.00027614964252632815,-0.00003734496355709537
0.03,0.07,0.0003220817998223452,-0.000053913750568331754
0.03,0.08,0.0003679166369952602,-0.00007662688987992337
0.03,0.09,0.0004136541540450732,-0.00010722029588095494
0.03,0.1,0.0004592943509717844,-0.00014770219608298515
0.03,0.11,0.0005047400967087446,-0.00020031388433428048
0.03,0.12,0.0005496961413110098,-0.0002674541254445945
0.03,0.13,0.0005941624847785801,-0.0003515618155546862
0.03,0.14,0.0006381391271114553,-0.00045495479299700566
0.03,0.15,0.0006816260683096356,-0.0005796274432709658
0.03,0.16,0.0007243341223787972,-0.0007270156891424473
0.03,0.17,0.0007657605736207097,-0.0008977445460579097
0.03,0.18,0.0008059054220353732,-0.0010913798127924323
0.03,0.19,0.0008447686676227875,-0.001306210607034572
0.03,0.2,0.0008823503103829528,-0.0015390922259922361
0.03,0.21,0.0009181516690812366,-0.0017853782168585108
0.03,0.22,0.0009516426173453855,-0.0020389659232725953
0.03,0.23,0.000982823155175399,-0.002292471008846964
0.03,0.24,0.001011693282571277,-0.002537534090562606
0.03,0.25,0.00103825299953302,-0.0027652478767918407
0.03,0.26,0.0010619701331691083,-0.0029666779130607004
0.03,0.27,0.0010826202091295041,-0.003133436353933003
0.03,0.28,0.0011002032274142087,-0.0032582582679940024
0.03,0.29,0.0011147191880232213,-0.0033355256361334595
0.03,0.3,0.0011261680909565423,-0.003361686487932253
0.03,0.31,0.0011343194806753387,-0.0033355256361334595
0.03,0.32,0.0011394354876089953,-0.0032582582679940024
0.03,0.33,0.001141516111757513,-0.003133436353933003
0.03,0.34,0.001140561353120892,-0.0029666779130607004
0.03,0.35000000000000003,0.0011365712116991318,-0.0027652478767918407
0.03,0.36,0.001129801815165218,-0.002537534090562606
0.03,0.37,0.0011208191067319864,-0.002292471008846964
0.03,0.38,0.0011096230863994366,-0.0020389659232725953
0.03,0.39,0.0010962137541675686,-0.0017853782168585092
0.03,0.4,0.0010805911100363825,-0.001539092225992235
0.03,0.41000000000000003,0.0010633189613503471,-0.0013062106070345716
0.03,0.42,0.0010449333485533202,-0.0010913798127924336
0.03,0.43,0.001025434271645299,-0.0008977445460579117
0.03,0.44,0.0010048217306262836,-0.0007270156891424497
0.03,0.45,0.000983095725496274,-0.0005796274432709703
0.03,0.46,0.0009607960939049017,-0.00045495479299701135
0.03,0.47000000000000003,0.0009382525553744932,-0.0003515618155546953
0.03,0.48,0.0009154651099050501,-0.0002674541254446079
0.03,0.49,0.0008924337574965715,-0.00020031388433429923
0.03,0.5,0.0008691584981490582,-0.0001477021960830107
0.03,0.51,0.0008459745833834976,-0.00010722029588098977
0.03,0.52,0.000823017550409893,-0.00007662688987996999
0.03,0.53,0.0008002873992282447,-0.00005391375056839312
0.03,0.54,0.000777784129838553,-0.000037344963557174845
0.03,0.55,0.0007555077422408177,-0.000025467052501403082
0.03,0.56,0.0007335962417500456,-0.000017097770210710435
0.03,0.5700000000000001,0.0007120677388508576,-0.000011300936043303215
0.03,0.58,0.0006909222335432557,-7.353659334658026e-6
0.03,0.59,0.0006701597258272394,-4.710931023431977e-6
0.03,0.6,0.0006497802157028089,-2.9711469539716935e-6
0.03,0.61,0.0006298013346669262,-1.8448270958849538e-6
0.03,0.62,0.000610188236304672,-1.1277201837825793e-6
0.03,0.63,0.000590940920616046,-6.786739613780433e-7
0.03,0.64,0.0005720593876010481,-4.021010149605633e-7
0.03,0.65,0.0005535436372596782,-2.345434454119596e-7
0.03,0.66,0.0005353575101321788,-1.3468696939951557e-7
0.03,0.67,0.0005174515737588714,-7.614510864657222e-8
0.03,0.68,0.000499825828139757,-4.238113569524449e-8
0.03,0.6900000000000001,0.0004824802732748355,-2.322294647489503e-8
0.03,0.7000000000000001,0.0004654149091641068,-1.252784020148821e-8
0.03,0.71,0.0004485792655410765,-6.653485978343905e-9
0.03,0.72,0.0004319281971921187,-3.4788559880860243e-9
0.03,0.73,0.0004154617041172338,-1.7907618482433623e-9
0.03,0.74,0.0003991797863164222,-9.075141764315404e-10
0.03,0.75,0.00038308244378968363,-4.527758468174461e-10
0.03,0.76,0.0003671239192025027,-2.2239622997027776e-10
0.03,0.77,0.0003512705526047555,-1.0754397595561856e-10
0.03,0.78,0.00033552234399644135,-5.119877357826338e-11
0.03,0.79,0.0003198792933775602,-2.39965272783178e-11
0.03,0.8,0.0003043414007481124,-1.1072703289083368e-11
0.03,0.81,0.0002888746917987926,-5.030108300667961e-12
0.03,0.8200000000000001,0.0002734579578864028,-2.2496922533369916e-12
0.03,0.8300000000000001,0.0002580911990109425,-9.905990327072997e-13
0.03,0.84,0.00024277441517241204,-4.294519650027483e-13
0.03,0.85,0.000227507606370811,-1.8331469603244613e-13
0.03,0.86,0.00021226942101786587,-7.705324366513657e-14
0.03,0.87,0.00019704908526032772,-3.189916991933884e-14
0.03,0.88,0.00018184659909819637,-1.301124482341489e-14
0.03,0.89,0.00016666196253147184,-5.232382626199722e-15
0.03,0.9,0.00015149517556015411,-2.0771016099336776e-15
0.03,0.91,0.00013633541047291937,-8.157860592243728e-16
0.03,0.92,0.00012117910193894044,-3.182916984730715e-16
0.03,0.93,0.00010602624995821738,-1.242500923437055e-16
0.03,0.9400000000000001,0.00009087685453075014,-4.9101728188281814e-17
0.03,0.9500000000000001,0.00007573091565653873,-1.999207120574382e-17
0.03,0.96,0.00006058485374407718,-8.573446857604286e-18
0.03,0.97,0.000045438731222192315,-3.951336414407398e-18
0.03,0.98,0.00003029254809088451,-1.973719536551842e-18
0.03,0.99,0.000015146304350153764,-1.059540957366078e-18
0.03,1.,5.912023923130535e-20,-5.990826152034036e-19
0.04,0.,1.17877929639576e-19,-4.495201785261936e-6
0.04,0.01,0.00006136319919750054,-7.127411021982831e-6
0.04,0.02,0.0001227278505046156,-0.000011125731269303538
0.04,0.03,0.00018409395392134534,-0.000017097770210583367
0.04,0.04,0.00024546150944768964,-0.000025868100222654076
0.04,0.05,0.0003068305170836486,-0.00003853041995332739
0.04,0.06,0.0003682680685626886,-0.0000565011254805808
0.04,0.07,0.0004295758598775922,-0.00008156889968128741
0.04,0.08,0.0004907538910283598,-0.00011593278203827863
0.04,0.09,0.0005518021620149916,-0.00016221912714877535
0.04,0.1,0.0006127206728374875,-0.00022346628620705983
0.04,0.11,0.0006734962068136239,-0.00030306522851388266
0.04,0.12,0.0007336188059435007,-0.0004046451693262645
0.04,0.13,0.0007930884702271177,-0.0005318960406660279
0.04,0.14,0.0008519051996644746,-0.0006883246199401248
0.04,0.15,0.0009100689942555715,-0.0008769483160472597
0.04,0.16,0.000967307180782943,-0.0010999396107533182
0.04,0.17,0.001022836563540649,-0.0013582441222301784
0.04,0.18,0.00107665714252869,-0.0016512049250036575
0.04,0.19,0.0011287689177470652,-0.001976233536800543
0.04,0.2,0.001179171889195775,-0.0023285721742377138
0.04,0.21,0.0012272044593483423,-0.0027011909787190663
0.04,0.22,0.0012721564822553968,-0.003084856926030257
0.04,0.23,0.0013140279579169378,-0.003468397872002914
0.04,0.24,0.0013528188863329645,-0.00383916647402616
0.04,0.25,0.0013885292675034778,-0.004183686430237274
0.04,0.26,0.0014202749233251403,-0.004488440342699519
0.04,0.27,0.0014479311689125456,-0.004740737806540044
0.04,0.28,0.001471498004265696,-0.004929587331545052
0.04,0.29,0.0014909754293845907,-0.005046489126244279
0.04,0.3,0.0015063634442692303,-0.0050860692310126954
0.04,0.31,0.0015170879895778642,-0.005046489126244279
0.04,0.32,0.0015237653578396451,-0.004929587331545052
0.04,0.33,0.0015263955490545736,-0.004740737806540044
0.04,0.34,0.001524978563222651,-0.004488440342699519
0.04,0.35000000000000003,0.0015195144003438761,-0.004183686430237274
0.04,0.36,0.0015101685797658557,-0.00383916647402616
0.04,0.37,0.0014978716766554114,-0.0034683978720029146
0.04,0.38,0.0014826236910125425,-0.0030848569260302572
0.04,0.39,0.0014644246228372496,-0.0027011909787190624
0.04,0.4,0.0014432744721295323,-0.002328572174237713
0.04,0.41000000000000003,0.001419925971123023,-0.0019762335368005432
0.04,0.42,0.0013950928513018581,-0.0016512049250036612
0.04,0.43,0.0013687751126660339,-0.001358244122230184
0.04,0.44,0.0013409727552155509,-0.0010999396107533256
0.04,0.45,0.0013116857789504089,-0.0008769483160472722
0.04,0.46,0.0012817449347799726,-0.0006883246199401419
0.04,0.47000000000000003,0.0012514788813574882,-0.000531896040666054
0.04,0.48,0.0012208876186829577,-0.00040464516932630235
0.04,0.49,0.00118997114675638,-0.0003030652285139356
0.04,0.5,0.0011587294655777557,-0.00022346628620713242
0.04,0.51,0.001127727637579771,-0.00016221912714887404
0.04,0.52,0.0010970283186377274,-0.00011593278203841059
0.04,0.53,0.0010666315087516256,-0.000081568899681461
0.04,0.54,0.001036537207921466,-0.000056501125480805515
0.04,0.55,0.0010067454161472485,-0.00003853041995361368
0.04,0.56,0.0009775170372294806,-0.000025868100223013283
0.04,0.5700000000000001,0.0009487993217671591,-0.000017097770211026958
0.04,0.58,0.0009205922697602854,-0.000011125731269842844
