"space","time","u","f"
0.91,0.05,0.0019323202240289264,-0.26791339748949816
0.91,0.06,0.0022529672384782023,-0.26791339748949816
0.91,0.07,0.0025563542451921117,-0.26791339748949816
0.91,0.08,0.002842481244170656,-0.26791339748949816
0.91,0.09,0.0031113482354138363,-0.26791339748949816
0.91,0.1,0.0033629552189216524,-0.26791339748949816
0.91,0.11,0.003600040055365099,-0.26791339748949816
0.91,0.12,0.003824245006199377,-0.26791339748949816
0.91,0.13,0.0040355700714244875,-0.26791339748949816
0.91,0.14,0.0042340152510404305,-0.26791339748949816
0.91,0.15,0.004419580545047206,-0.26791339748949816
0.91,0.16,0.0045942951865204865,-0.26791339748949816
0.91,0.17,0.00475935895844209,-0.26791339748949816
0.91,0.18,0.004914771860812019,-0.26791339748949816
0.91,0.19,0.005060533893630274,-0.26791339748949816
0.91,0.2,0.005196645056896853,-0.26791339748949816
0.91,0.21,0.005324599263405176,-0.26791339748949816
0.91,0.22,0.005445269326296603,-0.26791339748949816
0.91,0.23,0.005558655245571136,-0.26791339748949816
0.91,0.24,0.005664757021228774,-0.26791339748949816
0.91,0.25,0.005763574653269519,-0.26791339748949816
0.91,0.26,0.005856202014642627,-0.26791339748949816
0.91,0.27,0.005943261079463537,-0.26791339748949816
0.91,0.28,0.006024751847732253,-0.26791339748949816
0.91,0.29,0.006100674319448775,-0.26791339748949816
0.91,0.3,0.006171028494613102,-0.26791339748949816
0.91,0.31,0.00623660554677874,-0.26791339748949816
0.91,0.32,0.0062978326028516884,-0.26791339748949816
0.91,0.33,0.006354709662831956,-0.26791339748949816
0.91,0.34,0.006407236726719541,-0.26791339748949816
0.91,0.35000000000000003,0.006455413794514443,-0.26791339748949816
0.91,0.36,0.006499800124700587,-0.26791339748949816
0.91,0.37,0.006540666069342783,-0.26791339748949816
0.91,0.38,0.006578011628441028,-0.26791339748949816
0.91,0.39,0.0066118368019953255,-0.26791339748949816
0.91,0.4,0.0066421415900056735,-0.26791339748949816
0.91,0.41000000000000003,0.006669303287726069,-0.26791339748949816
0.91,0.42,0.006693459650245713,-0.26791339748949816
0.91,0.43,0.006714610677564614,-0.26791339748949816
0.91,0.44,0.006732756369682773,-0.26791339748949816
0.91,0.45,0.006747896726600188,-0.26791339748949816
0.91,0.46,0.006760260797673391,-0.26791339748949816
0.91,0.47000000000000003,0.006769866045301092,-0.26791339748949816
0.91,0.48,0.0067767124694832976,-0.26791339748949816
0.91,0.49,0.006780800070220009,-0.26791339748949816
0.91,0.5,0.0067821288475112245,-0.26791339748949816
0.91,0.51,0.006780800070220016,-0.26791339748949816
0.91,0.52,0.006776712469483307,-0.26791339748949816
0.91,0.53,0.006769866045301101,-0.26791339748949816
0.91,0.54,0.0067602607976734,-0.26791339748949816
0.91,0.55,0.006747896726600204,-0.26791339748949816
0.91,0.56,0.006732756369682789,-0.26791339748949816
0.91,0.5700000000000001,0.006714610677564627,-0.26791339748949816
0.91,0.58,0.006693459650245723,-0.26791339748949816
0.91,0.59,0.006669303287726076,-0.26791339748949816
0.91,0.6,0.0066421415900056865,-0.26791339748949816
0.91,0.61,0.006611836801995342,-0.26791339748949816
0.91,0.62,0.006578011628441043,-0.26791339748949816
0.91,0.63,0.006540666069342796,-0.26791339748949816
0.91,0.64,0.0064998001247006006,-0.26791339748949816
0.91,0.65,0.006455413794514459,-0.26791339748949816
0.91,0.66,0.006407236726719557,-0.26791339748949816
0.91,0.67,0.006354709662831973,-0.26791339748949816
0.91,0.68,0.006297832602851706,-0.26791339748949816
0.91,0.6900000000000001,0.006236605546778758,-0.26791339748949816
0.91,0.7000000000000001,0.006171028494613127,-0.26791339748949816
0.91,0.71,0.0061006743194488,-0.26791339748949816
0.91,0.72,0.006024751847732275,-0.26791339748949816
0.91,0.73,0.005943261079463557,-0.26791339748949816
0.91,0.74,0.005856202014642645,-0.26791339748949816
0.91,0.75,0.00576357465326954,-0.26791339748949816
0.91,0.76,0.005664757021228798,-0.26791339748949816
0.91,0.77,0.005558655245571157,-0.26791339748949816
0.91,0.78,0.005445269326296622,-0.26791339748949816
0.91,0.79,0.005324599263405191,-0.26791339748949816
0.91,0.8,0.005196645056896865,-0.26791339748949816
0.91,0.81,0.005060533893630289,-0.26791339748949816
0.91,0.8200000000000001,0.004914771860812035,-0.26791339748949816
0.91,0.8300000000000001,0.0047593589584421035,-0.26791339748949816
0.91,0.84,0.0045942951865205,-0.26791339748949816
0.91,0.85,0.00441958054504722,-0.26791339748949816
0.91,0.86,0.00423401525104045,-0.26791339748949816
0.91,0.87,0.004035570071424508,-0.26791339748949816
0.91,0.88,0.003824245006199397,-0.26791339748949816
0.91,0.89,0.003600040055365118,-0.26791339748949816
0.91,0.9,0.00336295521892167,-0.26791339748949816
0.91,0.91,0.003111348235413849,-0.26791339748949816
0.91,0.92,0.002842481244170665,-0.26791339748949816
0.91,0.93,0.0025563542451921177,-0.26791339748949816
0.91,0.9400000000000001,0.002252967238478206,-0.26791339748949816
0.91,0.9500000000000001,0.0019323202240289301,-0.26791339748949816
0.91,0.96,0.0015922188166188711,-0.26791339748949816
0.91,0.97,0.0012289360905109428,-0.26791339748949816
0.91,0.98,0.0008424720457051548,-0.26791339748949816
0.91,0.99,0.0004328266822015065,-0.26791339748949816
0.91,1.,-1.767037509897475e-18,-0.26791339748949816
0.92,0.,-5.10702591327568e-20,-0.24087683705085766
0.92,0.01,0.00038907310544207237,-0.24087683705085766
0.92,0.02,0.0007573941523358782,-0.24087683705085766
0.92,0.03,0.0011049631406814173,-0.24087683705085766
0.92,0.04,0.0014317800704786896,-0.24087683705085766
0.92,0.05,0.0017378449417276955,-0.24087683705085766
0.92,0.06,0.0020260245057151065,-0.24087683705085766
0.92,0.07,0.002298752805012346,-0.24087683705085766
0.92,0.08,0.002556029839619416,-0.24087683705085766
0.92,0.09,0.002797855609536316,-0.24087683705085766
0.92,0.1,0.003024230114763047,-0.24087683705085766
0.92,0.11,0.003237319620343989,-0.24087683705085766
0.92,0.12,0.0034388789734025415,-0.24087683705085766
0.92,0.13,0.0036289081739387065,-0.24087683705085766
0.92,0.14,0.003807407221952483,-0.24087683705085766
0.92,0.15,0.003974376117443871,-0.24087683705085766
0.92,0.16,0.004131403977669226,-0.24087683705085766
0.92,0.17,0.0042797923203335446,-0.24087683705085766
0.92,0.18,0.004419541145436832,-0.24087683705085766
0.92,0.19,0.004550650452979088,-0.24087683705085766
0.92,0.2,0.004673120242960313,-0.24087683705085766
0.92,0.21,0.004788120197050123,-0.24087683705085766
0.92,0.22,0.004896599341138482,-0.24087683705085766
0.92,0.23,0.004998557675225392,-0.24087683705085766
0.92,0.24,0.005093995199310855,-0.24087683705085766
0.92,0.25,0.0051829119133948685,-0.24087683705085766
0.92,0.26,0.005266159061083763,-0.24087683705085766
0.92,0.27,0.0053444214355778535,-0.24087683705085766
0.92,0.28,0.005417699036877142,-0.24087683705085766
0.92,0.29,0.005485991864981628,-0.24087683705085766
0.92,0.3,0.005549299919891312,-0.24087683705085766
0.92,0.31,0.005608232856574065,-0.24087683705085766
0.92,0.32,0.005663271650098839,-0.24087683705085766
0.92,0.33,0.005714416300465639,-0.24087683705085766
0.92,0.34,0.005761666807674466,-0.24087683705085766
0.92,0.35000000000000003,0.00580502317172532,-0.24087683705085766
0.92,0.36,0.005844907757772545,-0.24087683705085766
0.92,0.37,0.005881640873108692,-0.24087683705085766
0.92,0.38,0.005915222517733758,-0.24087683705085766
0.92,0.39,0.005945652691647747,-0.24087683705085766
0.92,0.4,0.0059729313948506555,-0.24087683705085766
0.92,0.41000000000000003,0.005997331482130624,-0.24087683705085766
0.92,0.42,0.006019041174922858,-0.24087683705085766
0.92,0.43,0.006038060473227363,-0.24087683705085766
0.92,0.44,0.006054389377044141,-0.24087683705085766
0.92,0.45,0.006068027886373191,-0.24087683705085766
0.92,0.46,0.006079123717436832,-0.24087683705085766
0.92,0.47000000000000003,0.006087749832846603,-0.24087683705085766
0.92,0.48,0.006093906232602513,-0.24087683705085766
0.92,0.49,0.006097592916704563,-0.24087683705085766
0.92,0.5,0.006098809885152752,-0.24087683705085766
0.92,0.51,0.006097592916704567,-0.24087683705085766
0.92,0.52,0.0060939062326025185,-0.24087683705085766
0.92,0.53,0.006087749832846609,-0.24087683705085766
0.92,0.54,0.006079123717436838,-0.24087683705085766
0.92,0.55,0.006068027886373206,-0.24087683705085766
0.92,0.56,0.006054389377044157,-0.24087683705085766
0.92,0.5700000000000001,0.006038060473227375,-0.24087683705085766
0.92,0.58,0.006019041174922866,-0.24087683705085766
0.92,0.59,0.00599733148213063,-0.24087683705085766
0.92,0.6,0.0059729313948506686,-0.24087683705085766
0.92,0.61,0.005945652691647763,-0.24087683705085766
0.92,0.62,0.005915222517733774,-0.24087683705085766
0.92,0.63,0.005881640873108705,-0.24087683705085766
0.92,0.64,0.005844907757772558,-0.24087683705085766
0.92,0.65,0.005805023171725335,-0.24087683705085766
0.92,0.66,0.00576166680767448,-0.24087683705085766
0.92,0.67,0.005714416300465652,-0.24087683705085766
0.92,0.68,0.005663271650098852,-0.24087683705085766
0.92,0.6900000000000001,0.0056082328565740785,-0.24087683705085766
0.92,0.7000000000000001,0.005549299919891331,-0.24087683705085766
0.92,0.71,0.00548599186498165,-0.24087683705085766
0.92,0.72,0.00541769903687716,-0.24087683705085766
0.92,0.73,0.00534442143557787,-0.24087683705085766
0.92,0.74,0.005266159061083779,-0.24087683705085766
0.92,0.75,0.005182911913394887,-0.24087683705085766
0.92,0.76,0.005093995199310875,-0.24087683705085766
0.92,0.77,0.004998557675225411,-0.24087683705085766
0.92,0.78,0.004896599341138499,-0.24087683705085766
0.92,0.79,0.0047881201970501365,-0.24087683705085766
0.92,0.8,0.004673120242960326,-0.24087683705085766
0.92,0.81,0.004550650452979104,-0.24087683705085766
0.92,0.8200000000000001,0.0044195411454368465,-0.24087683705085766
0.92,0.8300000000000001,0.004279792320333557,-0.24087683705085766
0.92,0.84,0.004131403977669237,-0.24087683705085766
0.92,0.85,0.003974376117443883,-0.24087683705085766
0.92,0.86,0.0038074072219525024,-0.24087683705085766
0.92,0.87,0.0036289081739387264,-0.24087683705085766
0.92,0.88,0.003438878973402561,-0.24087683705085766
0.92,0.89,0.003237319620344007,-0.24087683705085766
0.92,0.9,0.003024230114763063,-0.24087683705085766
0.92,0.91,0.0027978556095363274,-0.24087683705085766
0.92,0.92,0.002556029839619424,-0.24087683705085766
0.92,0.93,0.0022987528050123517,-0.24087683705085766
0.92,0.9400000000000001,0.00202602450571511,-0.24087683705085766
0.92,0.9500000000000001,0.001737844941727698,-0.24087683705085766
0.92,0.96,0.0014317800704786983,-0.24087683705085766
0.92,0.97,0.0011049631406814231,-0.24087683705085766
0.92,0.98,0.0007573941523358815,-0.24087683705085766
0.92,0.99,0.00038907310544207313,-0.24087683705085766
0.92,1.,-1.882213444879634e-18,-0.24087683705085766
0.93,0.,1.898481372109023e-19,-0.2128896457825361
0.93,0.01,0.00034399345103557956,-0.2128896457825361
0.93,0.02,0.0006696641036724857,-0.2128896457825361
0.93,0.03,0.0009770119579107187,-0.2128896457825361
0.93,0.04,0.001266037013750278,-0.2128896457825361
0.93,0.05,0.001536739271191165,-0.2128896457825361
0.93,0.06,0.001791513551306647,-0.2128896457825361
0.93,0.07,0.0020326453097771523,-0.2128896457825361
0.93,0.08,0.0022601345466026824,-0.2128896457825361
0.93,0.09,0.0024739812617832375,-0.2128896457825361
0.93,0.1,0.002674185455318818,-0.2128896457825361
0.93,0.11,0.002862577153348189,-0.2128896457825361
0.93,0.12,0.0030407884319419492,-0.2128896457825361
0.93,0.13,0.0032088192911001005,-0.2128896457825361
0.93,0.14,0.003366669730822643,-0.2128896457825361
0.93,0.15,0.0035143397511095764,-0.2128896457825361
0.93,0.16,0.0036531664047639656,-0.2128896457825361
0.93,0.17,0.0037843648928479615,-0.2128896457825361
0.93,0.18,0.003907935215361569,-0.2128896457825361
0.93,0.19,0.004023877372304789,-0.2128896457825361
0.93,0.2,0.004132191363677618,-0.2128896457825361
0.93,0.21,0.00423386126429533,-0.2128896457825361
0.93,0.22,0.004329773688527038,-0.2128896457825361
0.93,0.23,0.004419928636372742,-0.2128896457825361
0.93,0.24,0.004504326107832444,-0.2128896457825361
0.93,0.25,0.004582966102906143,-0.2128896457825361
0.93,0.26,0.0046565630555147584,-0.2128896457825361
0.93,0.27,0.004725758758285961,-0.2128896457825361
0.93,0.28,0.004790553211219755,-0.2128896457825361
0.93,0.29,0.0048509464143161405,-0.2128896457825361
0.93,0.3,0.004906938367575116,-0.2128896457825361
0.93,0.31,0.004959038729737105,-0.2128896457825361
0.93,0.32,0.005007700801675824,-0.2128896457825361
0.93,0.33,0.00505292458339128,-0.2128896457825361
0.93,0.34,0.005094710074883471,-0.2128896457825361
0.93,0.35000000000000003,0.005133057276152398,-0.2128896457825361
0.93,0.36,0.00516831638063383,-0.2128896457825361
0.93,0.37,0.005200792929237056,-0.2128896457825361
0.93,0.38,0.005230486921962071,-0.2128896457825361
0.93,0.39,0.005257398358808878,-0.2128896457825361
0.93,0.4,0.005281527239777476,-0.2128896457825361
0.93,0.41000000000000003,0.005303095635682218,-0.2128896457825361
0.93,0.42,0.005322288577812239,-0.2128896457825361
0.93,0.43,0.005339106066167547,-0.2128896457825361
0.93,0.44,0.005353548100748143,-0.2128896457825361
0.93,0.45,0.005365614681554027,-0.2128896457825361
0.93,0.46,0.005375419588123439,-0.2128896457825361
0.93,0.47000000000000003,0.005383043886830615,-0.2128896457825361
0.93,0.48,0.005388487577675563,-0.2128896457825361
0.93,0.49,0.005391750660658284,-0.2128896457825361
0.93,0.5,0.005392833135778779,-0.2128896457825361
0.93,0.51,0.005391750660658283,-0.2128896457825361
0.93,0.52,0.005388487577675563,-0.2128896457825361
0.93,0.53,0.005383043886830616,-0.2128896457825361
0.93,0.54,0.005375419588123442,-0.2128896457825361
0.93,0.55,0.005365614681554041,-0.2128896457825361
0.93,0.56,0.005353548100748158,-0.2128896457825361
0.93,0.5700000000000001,0.005339106066167557,-0.2128896457825361
0.93,0.58,0.005322288577812246,-0.2128896457825361
0.93,0.59,0.005303095635682223,-0.2128896457825361
0.93,0.6,0.005281527239777486,-0.2128896457825361
0.93,0.61,0.005257398358808896,-0.2128896457825361
0.93,0.62,0.005230486921962086,-0.2128896457825361
0.93,0.63,0.00520079292923707,-0.2128896457825361
0.93,0.64,0.005168316380633845,-0.2128896457825361
0.93,0.65,0.005133057276152412,-0.2128896457825361
0.93,0.66,0.005094710074883482,-0.2128896457825361
0.93,0.67,0.0050529245833912904,-0.2128896457825361
0.93,0.68,0.005007700801675834,-0.2128896457825361
0.93,0.6900000000000001,0.004959038729737115,-0.2128896457825361
0.93,0.7000000000000001,0.00490693836757513,-0.2128896457825361
0.93,0.71,0.00485094641431616,-0.2128896457825361
0.93,0.72,0.004790553211219772,-0.2128896457825361
0.93,0.73,0.0047257587582859775,-0.2128896457825361
0.93,0.74,0.004656563055514773,-0.2128896457825361
0.93,0.75,0.004582966102906161,-0.2128896457825361
0.93,0.76,0.004504326107832462,-0.2128896457825361
0.93,0.77,0.004419928636372759,-0.2128896457825361
0.93,0.78,0.004329773688527053,-0.2128896457825361
0.93,0.79,0.0042338612642953445,-0.2128896457825361
0.93,0.8,0.004132191363677633,-0.2128896457825361
0.93,0.81,0.004023877372304803,-0.2128896457825361
0.93,0.8200000000000001,0.003907935215361582,-0.2128896457825361
0.93,0.8300000000000001,0.003784364892847972,-0.2128896457825361
0.93,0.84,0.0036531664047639743,-0.2128896457825361
0.93,0.85,0.0035143397511095864,-0.2128896457825361
0.93,0.86,0.0033666697308226616,-0.2128896457825361
0.93,0.87,0.0032088192911001196,-0.2128896457825361
0.93,0.88,0.0030407884319419674,-0.2128896457825361
0.93,0.89,0.002862577153348206,-0.2128896457825361
0.93,0.9,0.002674185455318834,-0.2128896457825361
0.93,0.91,0.002473981261783248,-0.2128896457825361
0.93,0.92,0.0022601345466026898,-0.2128896457825361
0.93,0.93,0.002032645309777157,-0.2128896457825361
0.93,0.9400000000000001,0.0017915135513066494,-0.2128896457825361
0.93,0.9500000000000001,0.0015367392711911664,-0.2128896457825361
0.93,0.96,0.0012660370137502854,-0.2128896457825361
0.93,0.97,0.0009770119579107235,-0.2128896457825361
0.93,0.98,0.0006696641036724882,-0.2128896457825361
0.93,0.99,0.00034399345103557966,-0.2128896457825361
0.93,1.,-2.1076020307535183e-18,-0.2128896457825361
0.9400000000000001,0.,3.241851231905458e-19,-0.18406227634233893
0.9400000000000001,0.01,0.00029758771898202657,-0.18406227634233893
0.9400000000000001,0.02,0.0005792818997149732,-0.18406227634233893
0.9400000000000001,0.03,0.00084508254219884,-0.18406227634233893
0.9400000000000001,0.04,0.0010949896464336269,-0.18406227634233893
0.9400000000000001,0.05,0.0013290032124193346,-0.18406227634233893
0.9400000000000001,0.06,0.0015494343752528229,-0.18406227634233893
0.9400000000000001,0.07,0.0017580317594865292,-0.18406227634233893
0.9400000000000001,0.08,0.001954795365120455,-0.18406227634233893
0.9400000000000001,0.09,0.002139725192154601,-0.18406227634233893
0.9400000000000001,0.1,0.0023128212405889668,-0.18406227634233893
0.9400000000000001,0.11,0.0024758126543776987,-0.18406227634233893
0.9400000000000001,0.12,0.0026299733818175982,-0.18406227634233893
0.9400000000000001,0.13,0.002775303422908669,-0.18406227634233893
0.9400000000000001,0.14,0.0029118027776509096,-0.18406227634233893
0.9400000000000001,0.15,0.003039471446044321,-0.18406227634233893
0.9400000000000001,0.16,0.0031595824678047066,-0.18406227634233893
0.9400000000000001,0.17,0.0032730766759853413,-0.18406227634233893
0.9400000000000001,0.18,0.0033799540705862306,-0.18406227634233893
0.9400000000000001,0.19,0.003480214651607374,-0.18406227634233893
0.9400000000000001,0.2,0.003573858419048771,-0.18406227634233893
0.9400000000000001,0.21,0.0036618224651407995,-0.18406227634233893
0.9400000000000001,0.22,0.0037447923684622705,-0.18406227634233893
0.9400000000000001,0.23,0.0038227681290131845,-0.18406227634233893
0.9400000000000001,0.24,0.003895749746793541,-0.18406227634233893
0.9400000000000001,0.25,0.0039637372218033415,-0.18406227634233893
0.9400000000000001,0.26,0.00402741399793561,-0.18406227634233893
0.9400000000000001,0.27,0.00408727304758786,-0.18406227634233893
0.9400000000000001,0.28,0.004143314370760094,-0.18406227634233893
0.9400000000000001,0.29,0.004195537967452312,-0.18406227634233893
0.9400000000000001,0.3,0.004243943837664514,-0.18406227634233893
0.9400000000000001,0.31,0.00428902316626786,-0.18406227634233893
0.9400000000000001,0.32,0.004331120057582646,-0.18406227634233893
0.9400000000000001,0.33,0.004370234511608877,-0.18406227634233893
0.9400000000000001,0.34,0.004406366528346552,-0.18406227634233893
0.9400000000000001,0.35000000000000003,0.004439516107795673,-0.18406227634233893
0.9400000000000001,0.36,0.004470025993284442,-0.18406227634233893
0.9400000000000001,0.37,0.004498122237727875,-0.18406227634233893
0.9400000000000001,0.38,0.004523804841125967,-0.18406227634233893
0.9400000000000001,0.39,0.0045470738034787215,-0.18406227634233893
